6011264943,这个小机灵儿,女,天津,2018-12-23,4407760562947715,         17号看台🎫一张 走咸鱼有要的吗 
1783298327,螺丝钉LSJ,女,浙江 杭州,2015-05-18,4407760562845815,         2019.8.21 发帖记录一下 一直都觉得这一辈子一定要去看一场周杰伦的演唱会人生才算完整 幸好我抢到了 青春里的周杰伦 11.16日见 
5358283906,想请狮子喝奶茶呀,女,北京 朝阳区,射手座,4407760550599985,头一抬就看到了  好大一屏 
2945192747,玛丽莲露梦娜,女,浙江 杭州,1992-09-24,4407760529585333,         跪求求杰伦杭州演唱会门票哪天都可以 
3970765543,李赫宰1985,女,安徽 合肥,1993-06-10,4407760499797490,             周杰伦演唱会超话   900一张的看台票卖2200，我想问问真的是粉丝吗，大家不要买，这些人不是粉丝，就是黄牛，太恶心了 
2183960751,才没有那么酷,男,其他,1992-10-12,4407760499796395,         收杭州演唱会门票。面交 
6100008678,说我先转账,男,其他,,4407760495964578,         找人一起看杭州11月黄龙演唱会 本人只抢到了一张900看台的座位 （第一次抢票没经验，现在哭死         ） 有无小伙伴一起？没有的话我过几天来问问 一直问到十一月… 
5368405862,不戒网瘾不改名_,男,安徽,,4407760495593245,         这种人真的是笑死我了       
2152197724,96年的余阿_,女,浙江 杭州,01-01,4407760487714614,          求两张700或900周杰伦杭州站演唱会门票 黄牛就不要瞎凑热闹了吧    
3915114787,YeDa仙,女,浙江 杭州,1998-05-03,4407760470743410,          #周杰伦杭州演唱会#    超幸运的抢到啦～ 
1794178630,Sq_List,男,浙江 丽水,1996-12-26,4407760445411740,        太难了。 抢到票 钱付不出去。 太难了。 
5983006618,和匡在台北,男,浙江,2001-03-25,4407760416376819,         作为杰迷 没抢到票别遗憾 抵制黄牛[加油] 
6639039732,小心翼翼地将你小指勾,女,重庆,白羊座,4407760407971576,         有11.9的演唱会从重庆到长沙的杰迷朋友吗？手上有两张票但是一个人去着实有点孤独，没有的话一会再来问一遍 
2142826863,澄海LEO,男,湖北 武汉,1994-08-22,4407760336398190,         我不看了 买不到票    
5406910652,Hhyqhhh_,女,上海,1996-10-30,4407760327985282,         长沙两张连坐 换杭州！！！！ 
1962901517,南乐酱,女,浙江 嘉兴,白羊座,4407760302904141,         看看五月天粉丝，再看看周杰伦的假粉丝 
1734430270,浮歇,女,湖北 武汉,0001-00-00,4407760290159190,         杭州11月17日看台900一张，换长沙11月9日同价位一张，求求了 
5346884204,就当敷衍走一回,男,浙江 温州,2000-07-04,4407760274109853,          #周杰伦杭州#   南京两张周日700连座 想要换周六的或者杭州的    可以接受溢价和补差价 邮费都我出 
5646179879,你好我是一颗橙子,女,浙江 台州,,4407760269140523,          求两张杭州站 任何时间都可          
5876063506,云猜预测家,男,北京 朝阳区,2016-03-10,4407760248531487,各位杰迷大家好~  有个关于演唱会门票的事情想听听大家的意见！     老板拨了一笔款让我花出去，要求完成指标。  所以来问问大家，如果让你每天花两分钟回答几道选择题，一周累计回答20道（凭感觉回答就行，就当碰运气   ），达到一定的胜率就能领取爱豆的演唱会门票，你愿意吗？     PS：因为 ... 全文 
1642352107,你莞er,女,浙江 杭州,白羊座,4407760219737784,        卡在确认订单了，就差一点点！！我真的太难了！！！                
2252590240,LIuuuER,女,海外,1998-11-13,4407760206503905,         周杰伦杭州场两天任意一天仍和价位都行 接受少一点的溢价 如果你正好不去麻烦你留言谢谢 
2490625857,fivetwoone1,男,浙江,狮子座,4407760155909720,         提前资料写好，18分准时开抢，妈的啥也没抢到！难受啊🐎非！！！ 
2679852151,滚圆的TINA君君,女,广东 珠海,0001-00-00,4407760152316614,        有没有杭州下沙抢到周日票的一起拼车 
1629127081,吃花侠,女,上海,射手座,4407760063701900,         愿望成真！小公举今年我来啦！！ 
6560739878,牛奶味芒果碎碎冰,女,海外,,4407760038484468,        出两张上海演唱会连坐980 ～非黄牛非天价～可面交一起进场～ 真爱粉需要私聊～ 19号的 
5536171321,莴笋钵钵鸡,女,上海,白羊座,4407760004860242,         黄牛早日死绝    
6140283780,熊初墨灬灬,男,安徽,,4407759989112451,        日常一贴。救救我吧。永久冻结。求腾讯大佬放过我，顺便捞！ 
1710223491,酸玱,女,浙江 杭州,1999-11-03,4407759967664389,          在线等2张票  谢谢各位哥哥姐姐弟弟妹妹们 900 700 500皆可           2年前的错过了 不想再错过了 
2934234957,帅熊乃,男,浙江 杭州,1992-05-09,4407759963901789,         什么时候能出个哪里开演唱会，抢票时人定位在当地才能抢就好了   ，我就不信我大杭州的孩子还抢不到票！ 
5595621976,Xuuuuuuuuuuu先生,男,其他,,4407759959692723,  #周杰伦演唱会门票好难抢#  希望以后的演唱会门票可以和火车票一样的规则，一证一票，检票口对身份证和票进行核实，可以退票 
2032069107,M格Gentle,男,浙江 宁波,01-01,4407759904881714,          #周杰伦演唱会#   杭州周日换周六的票900连坐求换。 
2389314300,-UpH,女,浙江 温州,2001-07-10,4407759900255599,        求杭州一张票！！！！！ 
1893424137,PHXuFF,女,浙江 嘉兴,0001-00-00,4407759875306422,        哼哼哼╯^╰╯^╰╯^╰                         
